particle,time_yr,distance_au,relative_speed_km_s,collided
injected_000209,497.01082004325445,1.0161551027039326,15.967820859523101,False
injected_000210,187.51164427164233,1.299219224840425,18.811996325886394,False
injected_000211,476.5105665735548,0.5059844846015091,12.836063938148317,False
injected_000212,70.00652769225191,0.8760985105317575,19.133533656916065,False
injected_000213,496.00643265390374,0.9125322535290175,26.77775649427729,False
injected_000214,101.00166617255361,0.9074014975804326,30.23059051147781,False
injected_000215,130.00600020485197,0.6305027772419705,31.822533338049865,False
injected_000216,419.0155325198459,1.13201437138051,25.009638377965427,False
injected_000217,455.5162836296458,0.7428514036230918,31.239229709639147,False
injected_000218,36.013825538967446,0.3320631625225916,9.560345734966814,False
injected_000219,436.00254786346756,0.8736948420146737,30.605751507921386,False
injected_000220,140.00747981891564,0.5109673002174505,10.499688301014714,False
injected_000221,440.51077963969533,0.8542863740941912,9.263744043615619,False
injected_000222,465.50117447246635,0.42012931274383475,24.870152706532046,False
injected_000223,15.50298279972879,0.808937414920229,23.84303352192504,False
injected_000224,54.013765716350456,1.1864805087099115,11.970905303984948,False
injected_000225,378.0101179460587,0.8948329644711095,46.09811194566399,False
injected_000226,145.01594004909316,0.8876707427947677,17.124398609079957,False
injected_000227,281.0134145785637,0.6863663995427783,38.05816299539927,False
injected_000228,263.50544024086463,0.308278272916775,20.32236698784466,False
injected_000229,354.0034678688384,0.39034262519125995,15.237769171591424,False
injected_000230,259.5116213539336,0.39101627793010435,26.05941606962568,False
injected_000231,48.51324229651622,2.251519454019368,23.22127441440249,False
injected_000232,21.000169578428356,1.2002668348467962,26.86350847441187,False
injected_000233,185.01306002226258,1.2035067448851864,24.530783284302874,False
injected_000234,58.0102103642215,0.6626089715876811,9.716785545447987,False
injected_000235,387.5153189162464,0.2741284720571324,10.969652977287138,False
injected_000236,327.0125233171844,1.4483229728145317,30.57895633692565,False
injected_000237,21.000169578428356,1.0060919807425706,7.12339666817801,False
injected_000238,314.5072618669184,1.0175446883263743,39.34371679808953,False
injected_000239,228.00042391073936,0.9732384785699515,2.291433163410075,False
injected_000240,34.50565760215969,1.0736658123575133,21.714451477572943,False
injected_000241,368.01460975561713,0.47121573345827894,23.658401810663293,False
injected_000242,481.01240868393694,0.3701990585110977,10.18578476004926,False
injected_000243,230.00172738082972,0.9416501635189988,20.891828209181032,False
injected_000244,10.001002835825275,1.3256845961002282,36.36461347776112,False
injected_000245,85.5009224093176,0.8853503196458951,36.047133299405836,False
injected_000246,244.50562977536646,0.6712951629239289,17.99750213829097,False
